seller_id,seller_state,seller_city,delivered_orders,late_deliveries,late_delivery_rate,late_dispatch_rate,avg_approval_to_carrier_days,avg_carrier_to_delivery_days,avg_purchase_to_delivery_days,avg_review_score,item_value,freight_value,late_rate_ci95_lower,late_rate_ci95_upper,minimum_volume_met,elevated_late_rate,overall_comparison_rate
c840d3fdbba0790404fdae73d253b253,PR,curitiba,9,0,0.0,0.1111111111111111,2.1174807098765434,9.531376028806584,12.156665380658435,3.5555555555555554,4522.280000000001,359.65,0.0,0.2991450484195441,False,False,0.06850149692735963
cac63f48c38cd7d002a7e846dcd99a23,SP,sumare,9,0,0.0,0.0,1.5900102880658435,4.657888374485597,6.687361111111111,4.777777777777778,784.1,117.76,0.0,0.2991450484195441,False,False,0.06850149692735963
cb9fb4ca75d7ba8437480e8dde64fe98,SP,sao paulo,9,0,0.0,0.0,1.3428999485596707,7.826197273662552,9.417282664609054,4.222222222222222,485.15999999999997,147.3,0.0,0.2991450484195441,False,False,0.06850149692735963
d29ba1220fb8634fa3a107e54497b8a4,SP,sao carlos,9,0,0.0,0.0,1.1941370884773663,5.102236368312757,6.488707561728395,3.2222222222222223,724.94,182.92000000000002,0.0,0.2991450484195441,False,False,0.06850149692735963
d9e8c084b68fe958861d8f2c21202e6b,SP,sao paulo,9,0,0.0,0.0,2.4779436728395066,6.876508487654322,10.330096450617283,4.333333333333333,3050.0,181.86,0.0,0.2991450484195441,False,False,0.06850149692735963
ea65d8b58316a6f2362f2a9e4b3e86ad,SP,campinas,9,0,0.0,0.1111111111111111,1.9302289094650205,6.445487397119342,8.413410493827161,4.0,2061.4,230.82,0.0,0.2991450484195441,False,False,0.06850149692735963
ea6b12bf9ffe2bac34602ec631d97a47,SP,guarulhos,9,0,0.0,0.0,10.822830504115226,5.526586934156379,16.563964763374486,4.333333333333333,1047.3,154.89,0.0,0.2991450484195441,False,False,0.06850149692735963
ef30892870c278497523264be1be2241,SP,araraquara,9,0,0.0,0.0,1.6303587962962962,6.438004115226338,8.079983281893004,4.555555555555555,783.2,109.33999999999999,0.0,0.2991450484195441,False,False,0.06850149692735963
f12d3c2a14729ae461b920c11fe20fdc,SP,santo andre,9,0,0.0,0.0,1.4450839120370371,3.488707561728395,5.310752314814815,4.444444444444445,364.45,94.87,0.0,0.2991450484195441,False,False,0.06850149692735963
f326006815956455b2859abd58fe7e39,SP,fernandopolis,9,0,0.0,0.0,1.5635583847736627,10.918005401234568,12.90150591563786,4.666666666666667,3147.16,666.02,0.0,0.2991450484195441,False,False,0.06850149692735963
